Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,VIX_Close,Economic_News_Flag,Sentiment_Score,Federal_Rate_Change_Flag,GeoPolitical_Risk_Score,Currency_Index
2003-10-30,46.55,47.19,48.16,46.31,3697727,1.3749,1.85,47.5,0,-0.543,1,83.84,104.46
2003-10-31,47.19,46.61,47.6,46.02,18512204,-1.2291,1.58,30.52,1,0.799,1,13.32,91.11
2003-11-03,46.61,46.84,47.57,46.21,18050659,0.4935,1.36,49.07,1,0.362,1,69.32,96.03
2003-11-04,46.84,47.65,49.39,46.63,10947024,1.7293,2.76,27.46,1,-0.747,0,24.11,89.15
2003-11-05,47.65,47.88,48.56,47.15,9065726,0.4827,1.41,46.3,0,-0.034,1,6.67,108.1
2003-11-06,47.88,49.61,51.11,47.62,1293937,3.6132,3.49,15.85,1,-0.599,1,42.05,81.26
2003-11-07,49.61,50.18,50.54,49.56,2830380,1.149,0.98,18.3,1,-0.818,1,35.43,98.47
2003-11-10,50.18,50.26,51.25,50.05,19326122,0.1594,1.2,37.98,1,0.293,0,18.78,82.12
2003-11-11,50.26,51.14,52.42,50.24,16996088,1.7509,2.18,44.81,0,0.308,1,67.99,81.43
2003-11-12,51.14,50.92,51.93,49.78,9799578,-0.4302,2.15,29.83,0,-0.762,1,48.16,87.88
2003-11-13,50.92,49.72,51.34,49.14,8556844,-2.3566,2.2,36.25,1,0.344,1,82.24,114.85
2003-11-14,49.72,50.91,51.08,49.64,7429708,2.3934,1.44,33.07,1,0.097,1,72.6,104.53
2003-11-17,50.91,50.87,51.66,50.56,1251480,-0.0786,1.1,20.26,1,0.147,0,6.38,90.55
2003-11-18,50.87,51.28,52.39,49.78,3990822,0.806,2.61,44.55,0,-0.338,0,39.26,118.21
2003-11-19,51.28,52.13,53.09,50.21,695005,1.6576,2.88,43.42,1,-0.103,1,7.78,108.46
2003-11-20,52.13,52.34,53.99,51.64,1927144,0.4028,2.35,25.8,1,-0.85,1,33.22,117.48
2003-11-21,52.34,52.19,52.89,49.96,7288012,-0.2866,2.93,10.64,0,0.836,1,90.31,102.05
2003-11-24,52.19,53.55,54.0,52.08,15639666,2.6059,1.92,19.51,0,-0.933,0,40.29,101.78
2003-11-25,53.55,54.48,54.93,52.52,6576875,1.7367,2.41,10.34,1,-0.037,1,66.65,89.29
2003-11-26,54.48,54.82,55.22,52.5,8983459,0.6241,2.72,48.94,0,0.194,1,56.01,109.18
2003-11-27,54.82,54.93,56.12,53.63,5050109,0.2007,2.49,42.22,0,-0.608,1,13.39,91.73
2003-11-28,54.93,54.55,55.17,54.22,13245260,-0.6918,0.95,41.43,0,0.98,0,75.84,105.83
2003-12-01,54.55,54.04,55.97,53.05,3047528,-0.9349,2.92,42.54,0,-0.902,0,19.37,101.94
2003-12-02,54.04,54.35,55.11,53.02,2600285,0.5736,2.09,24.68,1,-0.884,1,13.65,83.78
2003-12-03,54.35,55.34,55.35,53.72,13105585,1.8215,1.63,13.64,1,-0.523,1,80.3,80.32
2003-12-04,55.34,57.06,59.89,54.45,13047264,3.1081,5.44,35.23,1,0.564,1,40.17,95.41
2003-12-05,57.06,56.86,59.12,56.39,15876666,-0.3505,2.73,36.37,1,0.695,1,48.69,115.51
2003-12-08,56.86,59.04,59.81,56.61,12295600,3.834,3.2,29.5,1,-0.442,1,83.74,116.46
2003-12-09,59.04,57.18,59.06,56.98,9490300,-3.1504,2.08,49.73,1,0.022,1,18.77,100.98
2003-12-10,57.18,56.37,58.06,55.76,14299330,-1.4166,2.3,29.89,0,-0.229,0,31.05,92.45
2003-12-11,56.37,57.06,58.16,55.54,12830918,1.2241,2.62,25.89,1,0.636,0,70.29,82.99
2003-12-12,57.06,56.47,57.28,55.71,8251609,-1.034,1.57,18.69,1,-0.476,1,53.8,94.56
2003-12-15,56.47,57.91,58.29,54.58,4461509,2.55,3.71,24.3,1,0.297,0,66.04,118.31
2003-12-16,57.91,58.74,59.34,57.55,18708592,1.4333,1.79,34.06,1,0.027,0,48.31,118.37
2003-12-17,58.74,57.72,58.95,56.61,13579033,-1.7365,2.34,19.51,1,0.724,0,52.69,98.14
2003-12-18,57.72,59.26,60.9,56.93,9678860,2.6681,3.97,26.17,1,-0.384,0,94.27,111.64
2003-12-19,59.26,59.28,59.34,57.97,3602873,0.0337,1.37,20.27,1,-0.454,1,63.48,104.95
2003-12-22,59.28,59.42,61.28,58.77,7693714,0.2362,2.51,47.37,0,-0.393,0,15.53,99.79
2003-12-23,59.42,57.87,60.53,57.02,17370210,-2.6085,3.51,44.62,1,-0.205,1,67.18,118.46
2003-12-24,57.87,58.59,58.68,57.51,19128803,1.2442,1.17,14.83,0,-0.167,0,22.01,81.62
2003-12-25,58.59,57.93,59.68,56.26,4555877,-1.1265,3.42,46.56,1,-0.427,1,46.38,80.5
2003-12-26,57.93,59.34,60.92,57.53,10720917,2.434,3.39,37.18,0,0.096,0,36.5,100.23
2003-12-29,59.34,57.15,59.66,56.75,16890076,-3.6906,2.91,30.68,0,0.919,1,18.69,105.73
2003-12-30,57.15,55.16,57.38,53.91,1730171,-3.4821,3.47,12.34,1,0.763,0,89.33,82.41
2003-12-31,55.16,54.23,56.53,54.07,15961821,-1.686,2.46,28.94,0,0.233,1,77.84,111.6
2004-01-01,54.23,55.17,55.64,53.48,14554718,1.7334,2.16,33.97,1,0.769,0,32.19,113.5
2004-01-02,55.17,54.78,55.8,54.52,12608560,-0.7069,1.28,42.02,0,-0.152,1,61.51,96.24
2004-01-05,54.78,55.62,57.06,52.75,429055,1.5334,4.31,11.24,1,0.396,1,58.35,104.75
2004-01-06,55.62,57.04,57.43,55.3,9648304,2.553,2.13,29.54,0,0.348,1,71.23,118.17
2004-01-07,57.04,56.57,57.07,56.48,5772837,-0.824,0.59,36.65,0,0.554,0,99.63,117.39
2004-01-08,56.57,57.31,57.32,56.12,6937820,1.3081,1.2,34.69,1,-0.883,0,53.39,98.79
2004-01-09,57.31,57.01,58.95,55.82,14474332,-0.5235,3.13,25.48,1,-0.607,0,76.82,87.88
2004-01-12,57.01,57.56,58.5,55.64,10129913,0.9647,2.86,36.96,0,-0.036,0,22.73,112.22
2004-01-13,57.56,57.73,59.58,57.14,19540027,0.2953,2.44,44.07,1,-0.123,1,61.32,113.36
2004-01-14,57.73,58.45,59.65,56.84,7331696,1.2472,2.81,11.68,1,-0.74,1,21.71,101.7
2004-01-15,58.45,57.68,58.9,56.77,10490530,-1.3174,2.13,15.77,1,-0.853,1,54.36,115.0
2004-01-16,57.68,58.06,58.31,56.6,5240308,0.6588,1.71,43.52,1,-0.143,1,86.93,104.16
2004-01-19,58.06,58.41,60.21,57.66,14343108,0.6028,2.55,23.16,1,-0.726,1,36.94,80.93
2004-01-20,58.41,58.83,59.38,57.2,5656010,0.7191,2.18,25.35,1,0.496,0,50.21,98.98
2004-01-21,58.83,59.86,60.35,57.87,12213437,1.7508,2.48,37.58,1,-0.514,0,17.14,90.06
2004-01-22,59.86,60.82,61.6,58.68,18957767,1.6037,2.92,49.63,1,0.349,0,91.37,114.7
2004-01-23,60.82,61.88,62.43,60.82,17224055,1.7428,1.61,39.29,1,0.787,1,31.58,89.74
2004-01-26,61.88,62.43,63.3,61.01,6347688,0.8888,2.29,24.41,0,-0.324,1,55.07,81.13
2004-01-27,62.43,61.67,62.63,61.28,8365450,-1.2174,1.35,27.23,1,-0.253,0,63.64,119.15
2004-01-28,61.67,61.97,62.03,60.99,18521450,0.4865,1.04,36.24,0,0.779,0,88.99,99.33
2004-01-29,61.97,61.56,62.83,61.52,13247725,-0.6616,1.31,30.15,0,0.562,0,79.9,101.23
2004-01-30,61.56,61.08,62.6,59.53,8329285,-0.7797,3.07,28.72,0,0.721,0,82.32,104.54
2004-02-02,61.08,61.94,62.84,60.42,11742741,1.408,2.42,30.78,0,0.017,0,72.82,116.14
2004-02-03,61.94,61.37,61.99,61.2,13231159,-0.9202,0.79,37.3,1,-0.261,0,87.17,85.86
2004-02-04,61.37,61.4,61.77,60.2,12184880,0.0489,1.57,26.11,0,0.357,1,65.23,80.08
2004-02-05,61.4,60.81,62.45,59.68,9722583,-0.9609,2.77,16.77,1,-0.504,1,15.88,118.63
2004-02-06,60.81,62.02,62.24,59.84,15187166,1.9898,2.4,33.43,1,0.146,1,9.22,104.75
2004-02-09,62.02,62.83,64.38,61.32,14039180,1.306,3.06,24.28,0,0.327,1,90.16,111.19
2004-02-10,62.83,62.11,63.89,61.32,6686999,-1.1459,2.57,29.7,0,-0.033,0,81.29,100.99
2004-02-11,62.11,62.84,64.03,59.84,14771503,1.1753,4.19,49.27,0,0.243,1,70.43,108.81
2004-02-12,62.84,62.66,63.44,61.67,10291816,-0.2864,1.77,18.96,1,0.741,1,85.01,100.07
2004-02-13,62.66,62.03,62.87,62.01,11165135,-1.0054,0.86,33.6,0,-0.513,0,3.7,112.55
2004-02-16,62.03,60.83,63.24,60.23,7906816,-1.9345,3.01,42.7,0,-0.935,0,71.94,83.77
2004-02-17,60.83,59.71,62.02,59.14,18634092,-1.8412,2.88,25.38,0,0.762,0,8.29,102.5
2004-02-18,59.71,58.22,60.18,57.89,18701962,-2.4954,2.29,35.92,1,0.225,1,97.17,108.79
2004-02-19,58.22,58.01,58.81,56.85,7886197,-0.3607,1.96,22.28,0,0.177,1,29.18,85.18
2004-02-20,58.01,59.25,61.53,56.65,15418029,2.1376,4.88,18.25,1,0.179,0,88.05,84.56
2004-02-23,59.25,58.82,60.19,56.01,19358324,-0.7257,4.18,27.7,1,0.39,1,37.48,111.82
2004-02-24,58.82,58.49,59.04,58.16,10683267,-0.561,0.88,40.84,0,0.101,1,39.05,100.0
2004-02-25,58.49,57.23,59.03,56.72,2037461,-2.1542,2.31,32.41,1,0.586,0,12.26,84.82
2004-02-26,57.23,56.52,57.75,55.77,11407473,-1.2406,1.98,43.46,0,-0.154,1,89.77,101.68
2004-02-27,56.52,59.35,59.82,54.95,16365139,5.0071,4.87,21.75,0,0.178,1,57.73,85.74
2004-03-01,59.35,60.53,62.62,59.11,5976498,1.9882,3.51,42.96,0,0.358,1,55.06,86.76
2004-03-02,60.53,60.73,62.64,60.26,13119432,0.3304,2.38,47.46,0,0.522,0,57.84,116.19
2004-03-03,60.73,60.92,61.96,60.05,5250125,0.3129,1.91,25.11,1,-0.103,0,45.69,84.89
2004-03-04,60.92,62.51,63.17,60.0,17027133,2.61,3.17,47.05,0,-0.688,1,8.55,85.6
2004-03-05,62.51,61.3,63.36,60.19,1095476,-1.9357,3.17,45.28,1,-0.265,1,53.24,85.92
2004-03-08,61.3,61.15,61.59,59.05,3123582,-0.2447,2.54,13.14,1,0.064,0,94.64,101.55
2004-03-09,61.15,61.04,62.42,60.44,12548455,-0.1799,1.98,37.86,0,0.882,1,52.1,103.8
2004-03-10,61.04,63.41,64.16,59.93,1804938,3.8827,4.23,42.42,0,0.582,0,91.53,86.03
2004-03-11,63.41,61.83,63.7,61.52,17860252,-2.4917,2.18,25.17,0,0.869,0,76.2,97.98
2004-03-12,61.83,61.65,61.9,61.36,11325740,-0.2911,0.54,23.87,1,0.759,1,59.67,83.45
2004-03-15,61.65,62.11,63.17,61.54,15151089,0.7461,1.63,44.92,1,-0.207,1,63.36,100.32
2004-03-16,62.11,61.39,63.02,60.57,6325083,-1.1592,2.45,27.59,0,-0.241,1,82.28,100.54
2004-03-17,61.39,60.78,61.66,60.32,11153728,-0.9936,1.34,37.13,0,0.316,0,15.43,90.62
2004-03-18,60.78,60.34,61.86,59.34,17230016,-0.7239,2.52,29.07,1,-0.288,0,39.36,91.16
2004-03-19,60.34,60.64,60.95,59.96,7944575,0.4972,0.99,22.89,1,0.352,1,80.76,118.2
2004-03-22,60.64,60.74,62.46,58.48,8626144,0.1649,3.98,43.09,0,-0.148,1,77.06,116.66
2004-03-23,60.74,59.87,62.79,59.8,6065691,-1.4323,2.99,29.57,0,-0.631,0,89.55,118.14
2004-03-24,59.87,59.64,60.71,58.74,10711503,-0.3842,1.97,20.49,1,0.502,1,33.38,107.99
2004-03-25,59.64,60.77,62.98,58.28,3666764,1.8947,4.7,48.79,0,-0.751,1,34.19,109.75
2004-03-26,60.77,61.03,61.45,59.08,19175644,0.4278,2.37,15.91,0,-0.692,0,67.87,118.53
2004-03-29,61.03,60.82,62.13,60.48,15028586,-0.3441,1.65,15.2,0,-0.526,1,32.95,112.88
2004-03-30,60.82,60.37,61.12,59.97,15432321,-0.7399,1.15,46.06,1,0.042,0,39.54,103.86
2004-03-31,60.37,59.84,61.38,58.22,7547068,-0.8779,3.16,46.11,1,0.285,0,24.32,116.76
2004-04-01,59.84,60.11,60.41,59.34,13204600,0.4512,1.07,40.47,0,-0.741,0,73.66,80.47
2004-04-02,60.11,60.19,60.94,59.12,14200560,0.1331,1.82,16.04,0,-0.322,1,38.1,101.17
2004-04-05,60.19,61.15,61.77,59.42,15009871,1.5949,2.35,40.07,1,0.267,0,10.26,118.97
2004-04-06,61.15,60.0,61.19,58.1,4712025,-1.8806,3.09,16.86,0,-0.208,1,32.32,105.89
2004-04-07,60.0,60.81,61.58,58.67,8116872,1.35,2.91,12.38,0,-0.725,0,64.14,91.65
2004-04-08,60.81,60.54,60.9,59.49,13974869,-0.444,1.41,22.72,0,0.086,1,6.72,111.36
2004-04-09,60.54,60.08,61.16,59.89,16614904,-0.7598,1.27,38.4,0,0.302,1,45.47,102.79
2004-04-12,60.08,60.16,62.38,59.58,2773817,0.1332,2.8,23.09,1,-0.909,0,36.8,81.63
2004-04-13,60.16,59.55,60.3,59.21,4094371,-1.014,1.09,38.66,1,0.003,0,10.84,81.65
2004-04-14,59.55,59.81,61.54,58.99,15730350,0.4366,2.55,47.44,0,-0.115,0,68.53,94.73
2004-04-15,59.81,60.68,60.86,58.78,3410064,1.4546,2.08,33.33,1,-0.983,1,69.48,110.23
2004-04-16,60.68,59.72,62.46,59.36,19011030,-1.5821,3.1,11.45,1,-0.097,1,88.81,106.34
2004-04-19,59.72,61.8,62.97,58.97,13150025,3.4829,4.0,11.68,0,0.128,0,47.72,96.17
2004-04-20,61.8,62.23,62.83,59.83,10462847,0.6958,3.0,16.41,0,-0.537,0,48.54,99.2
2004-04-21,62.23,62.43,64.05,62.01,392002,0.3214,2.04,36.83,0,-0.935,1,93.57,111.09
2004-04-22,62.43,61.46,63.02,60.26,16120087,-1.5537,2.76,22.36,1,-0.754,0,96.46,80.19
2004-04-23,61.46,63.37,63.64,59.74,17397286,3.1077,3.9,24.86,1,0.932,1,34.84,95.13
2004-04-26,63.37,64.14,66.1,63.19,18348812,1.2151,2.91,24.11,1,-0.192,1,70.26,114.91
2004-04-27,64.14,63.32,66.41,63.25,9006438,-1.2785,3.16,24.62,0,-0.521,1,99.28,113.37
2004-04-28,63.32,61.16,64.43,60.74,19375292,-3.4112,3.69,34.72,0,0.084,0,64.01,85.13
2004-04-29,61.16,61.37,62.53,60.56,5325052,0.3434,1.97,33.35,0,0.603,1,89.52,88.81
2004-04-30,61.37,61.9,62.51,61.32,3174723,0.8636,1.19,44.72,1,-0.124,0,68.96,95.19
2004-05-03,61.9,59.66,63.26,57.84,8909903,-3.6187,5.42,49.49,0,0.724,1,49.86,100.85
2004-05-04,59.66,60.75,61.28,58.62,9875277,1.827,2.66,43.61,0,0.81,1,35.6,108.81
2004-05-05,60.75,62.01,63.31,60.56,8282336,2.0741,2.75,40.92,1,0.269,0,16.93,101.88
2004-05-06,62.01,62.85,63.37,61.97,3677373,1.3546,1.4,24.83,0,0.113,1,98.57,113.04
2004-05-07,62.85,63.64,64.49,61.79,12803474,1.257,2.7,46.59,1,-0.963,0,71.41,102.38
2004-05-10,63.64,64.6,65.93,61.87,10480688,1.5085,4.06,24.59,1,0.187,1,31.38,106.5
2004-05-11,64.6,64.11,64.74,63.56,453756,-0.7585,1.18,12.55,0,0.046,0,7.22,91.08
2004-05-12,64.11,65.11,65.27,63.9,692666,1.5598,1.37,30.33,0,-0.599,1,10.72,87.78
2004-05-13,65.11,64.88,65.95,63.23,14511001,-0.3532,2.72,20.55,1,-0.638,0,97.21,85.54
2004-05-14,64.88,65.39,65.51,64.31,7092314,0.7861,1.2,29.39,1,0.917,0,96.62,101.13
2004-05-17,65.39,65.86,66.78,65.18,8256072,0.7188,1.6,37.24,1,0.597,0,73.85,110.23
2004-05-18,65.86,66.14,66.35,65.52,4386117,0.4251,0.83,44.5,0,-0.56,1,95.31,105.85
2004-05-19,66.14,66.64,67.65,65.92,5566359,0.756,1.73,20.04,1,0.365,0,9.5,109.61
2004-05-20,66.64,65.58,67.0,65.34,13720014,-1.5906,1.66,46.83,1,-0.002,1,67.91,85.5
2004-05-21,65.58,67.49,67.72,65.32,317795,2.9125,2.4,49.69,1,0.691,1,55.85,112.94
2004-05-24,67.49,67.6,70.05,66.81,5058530,0.163,3.24,18.05,1,-0.632,0,67.3,84.69
2004-05-25,67.6,67.43,69.33,66.99,7428482,-0.2515,2.34,23.88,1,-0.81,0,30.71,94.64
2004-05-26,67.43,67.53,68.46,66.14,13178227,0.1483,2.32,38.62,0,0.253,0,39.27,119.75
2004-05-27,67.53,67.85,68.97,65.5,4225142,0.4739,3.47,24.81,1,-0.928,0,94.68,92.12
2004-05-28,67.85,67.32,69.67,66.75,14594199,-0.7811,2.92,18.84,1,0.779,1,40.16,103.15
2004-05-31,67.32,68.63,68.72,65.98,17731397,1.9459,2.74,26.14,0,0.888,1,53.38,111.17
2004-06-01,68.63,67.23,69.27,67.19,8703527,-2.0399,2.08,38.18,1,-0.056,0,40.94,105.12
2004-06-02,67.23,67.64,67.65,66.44,9297103,0.6098,1.21,10.68,0,0.174,1,43.33,115.66
2004-06-03,67.64,67.83,68.9,66.59,15526201,0.2809,2.31,36.77,0,0.205,1,62.49,93.72
2004-06-04,67.83,66.81,68.71,64.48,5086314,-1.5038,4.23,46.03,0,-0.288,1,39.13,88.73
2004-06-07,66.81,65.1,67.0,64.65,13162097,-2.5595,2.35,49.51,1,-0.796,1,38.66,99.42
2004-06-08,65.1,66.36,67.55,64.46,18679354,1.9355,3.09,20.17,1,-0.262,1,49.24,102.07
2004-06-09,66.36,65.6,66.58,65.56,10113514,-1.1453,1.02,39.81,0,-0.112,1,41.74,88.45
2004-06-10,65.6,65.3,65.7,64.39,3724881,-0.4573,1.31,16.69,1,0.996,1,89.99,88.69
2004-06-11,65.3,64.58,66.15,64.4,8922433,-1.1026,1.75,19.31,1,0.543,1,77.43,119.44
2004-06-14,64.58,64.98,65.03,62.88,2309631,0.6194,2.15,36.4,1,0.957,0,75.86,106.18
2004-06-15,64.98,64.61,65.12,64.39,7354830,-0.5694,0.73,42.74,1,0.248,1,91.42,86.87
2004-06-16,64.61,63.58,66.11,63.55,2434053,-1.5942,2.56,13.77,1,-0.208,1,25.6,109.88
2004-06-17,63.58,63.81,64.17,62.13,311360,0.3617,2.04,25.38,0,-0.157,1,18.91,103.11
2004-06-18,63.81,65.09,65.22,60.81,4410472,2.006,4.41,44.66,0,0.356,0,44.16,109.43
2004-06-21,65.09,66.2,66.69,65.07,8615712,1.7053,1.62,40.14,1,0.586,1,20.78,82.83
2004-06-22,66.2,65.48,67.43,65.22,6225972,-1.0876,2.21,12.06,1,0.055,1,90.55,100.72
2004-06-23,65.48,66.56,67.23,64.9,10830559,1.6494,2.33,26.3,1,-0.986,1,62.91,106.19
2004-06-24,66.56,68.04,68.24,65.99,18752302,2.2236,2.25,26.15,0,-0.348,1,31.69,89.33
2004-06-25,68.04,69.0,69.39,67.91,9686264,1.4109,1.48,36.24,0,0.448,0,7.47,103.97
2004-06-28,69.0,70.49,70.73,67.82,1421280,2.1594,2.91,13.66,1,-0.815,1,52.14,100.6
2004-06-29,70.49,68.78,72.51,68.3,8339377,-2.4259,4.21,24.53,1,-0.778,0,7.47,91.56
2004-06-30,68.78,69.51,71.48,68.7,9879712,1.0614,2.78,46.23,1,0.86,1,15.54,108.61
2004-07-01,69.51,69.26,69.67,69.07,10690471,-0.3597,0.6,13.2,0,-0.981,0,71.01,93.75
2004-07-02,69.26,68.89,70.71,67.72,11934823,-0.5342,2.99,14.98,1,0.589,0,77.9,86.66
2004-07-05,68.89,68.51,69.75,68.04,8106377,-0.5516,1.71,33.9,0,-0.315,0,74.97,86.59
2004-07-06,68.51,67.83,69.32,67.76,15344964,-0.9926,1.56,24.6,1,0.669,0,8.55,86.84
2004-07-07,67.83,66.94,68.35,66.62,9520616,-1.3121,1.73,10.61,0,-0.373,0,53.27,95.79
2004-07-08,66.94,65.8,69.43,65.76,12461823,-1.703,3.67,19.83,1,0.283,0,25.57,107.03
2004-07-09,65.8,66.11,66.53,65.36,19870604,0.4711,1.17,32.45,1,0.418,1,56.16,81.33
2004-07-12,66.11,67.41,68.93,65.85,8646774,1.9664,3.08,43.2,1,-0.823,0,14.36,99.33
2004-07-13,67.41,67.1,70.22,66.07,7961036,-0.4599,4.15,35.91,1,0.643,1,15.81,88.36
2004-07-14,67.1,67.92,69.19,66.4,6935184,1.2221,2.79,10.22,1,0.953,1,97.97,115.05
2004-07-15,67.92,66.38,68.69,65.6,16577378,-2.2674,3.09,18.55,0,-0.872,1,78.46,97.96
2004-07-16,66.38,67.02,68.17,65.52,1402143,0.9641,2.65,15.76,1,-0.482,0,4.41,98.11
2004-07-19,67.02,66.87,68.02,65.59,17899649,-0.2238,2.43,28.31,0,-0.158,0,93.03,89.43
2004-07-20,66.87,66.16,67.83,65.86,7240423,-1.0618,1.97,22.34,0,-0.945,1,51.37,86.07
2004-07-21,66.16,64.96,66.5,64.86,19246470,-1.8138,1.64,32.25,1,0.103,1,1.35,87.31
2004-07-22,64.96,65.25,66.12,63.8,15355066,0.4464,2.32,17.86,1,-0.422,1,68.31,100.93
2004-07-23,65.25,65.33,66.12,64.66,11324737,0.1226,1.46,37.96,0,0.407,1,2.77,107.43
2004-07-26,65.33,66.49,66.59,64.55,14920635,1.7756,2.04,26.69,0,0.217,1,89.48,88.94
2004-07-27,66.49,66.65,67.64,66.1,2491394,0.2406,1.54,24.27,0,0.256,0,79.43,118.67
2004-07-28,66.65,67.53,69.2,65.61,5883981,1.3203,3.59,37.45,1,0.431,1,90.98,111.11
2004-07-29,67.53,69.49,70.86,66.71,16120831,2.9024,4.15,37.87,1,0.416,1,23.64,93.8
2004-07-30,69.49,69.68,70.77,67.78,1765249,0.2734,2.99,13.99,1,-0.572,1,0.92,101.58
2004-08-02,69.68,70.47,71.13,68.31,17825471,1.1338,2.82,45.26,0,-0.832,1,40.15,92.46
2004-08-03,70.47,71.14,72.07,68.8,2804375,0.9508,3.27,36.77,0,-0.536,0,14.48,86.79
2004-08-04,71.14,69.57,73.31,69.29,2707438,-2.2069,4.02,23.45,1,0.763,0,7.1,91.33
2004-08-05,69.57,68.24,70.2,67.3,8195520,-1.9117,2.9,29.79,1,-0.946,1,79.91,110.18
2004-08-06,68.24,69.44,70.55,67.87,3611232,1.7585,2.68,17.42,1,0.78,1,51.95,119.28
2004-08-09,69.44,68.2,70.18,68.08,12044135,-1.7857,2.1,16.25,0,-0.535,0,20.88,108.61
2004-08-10,68.2,70.39,70.69,67.72,3238809,3.2111,2.97,45.93,0,0.384,1,24.37,90.18
2004-08-11,70.39,70.48,70.58,69.8,12682117,0.1279,0.78,32.88,0,-0.688,1,17.44,86.3
2004-08-12,70.48,70.87,72.82,69.97,9233678,0.5533,2.85,36.63,1,-0.656,1,19.11,80.75
2004-08-13,70.87,69.75,71.33,69.62,13951021,-1.5804,1.71,43.13,1,0.826,1,52.2,82.45
2004-08-16,69.75,69.82,70.7,68.1,9161409,0.1004,2.6,42.04,0,0.675,0,94.15,100.96
2004-08-17,69.82,70.0,70.75,69.04,247375,0.2578,1.71,14.52,0,-0.808,1,3.15,113.71
2004-08-18,70.0,68.87,70.17,67.61,10323916,-1.6143,2.56,40.98,0,0.94,1,18.91,86.35
2004-08-19,68.87,66.98,69.3,66.21,7672019,-2.7443,3.09,23.56,0,-0.41,1,52.47,87.24
2004-08-20,66.98,68.7,69.12,66.92,3816101,2.5679,2.2,28.06,1,-0.745,1,22.73,119.92
2004-08-23,68.7,68.99,69.06,67.7,12688962,0.4221,1.36,10.87,1,-0.714,1,43.62,112.43
2004-08-24,68.99,69.21,69.58,68.5,9154784,0.3189,1.08,29.09,0,0.812,0,78.06,81.99
2004-08-25,69.21,69.44,70.16,68.6,17911630,0.3323,1.56,21.93,1,-0.617,0,78.95,96.05
2004-08-26,69.44,68.81,71.12,67.93,9604226,-0.9073,3.19,29.24,1,-0.595,1,84.54,112.52
2004-08-27,68.81,67.34,69.61,65.99,13043122,-2.1363,3.62,44.98,1,-0.311,1,17.68,83.15
2004-08-30,67.34,66.95,67.39,66.26,14038155,-0.5792,1.13,40.07,0,0.053,1,72.77,99.58
2004-08-31,66.95,68.27,68.32,66.73,7042331,1.9716,1.59,26.92,1,0.721,1,75.98,109.48
2004-09-01,68.27,69.02,69.33,67.29,1952696,1.0986,2.04,21.79,0,-0.599,1,65.86,93.99
2004-09-02,69.02,69.61,70.61,68.8,17169277,0.8548,1.81,20.37,1,0.491,0,24.17,98.57
2004-09-03,69.61,68.93,70.02,67.34,14471279,-0.9769,2.68,35.02,1,0.365,0,10.26,106.57
2004-09-06,68.93,69.89,70.56,68.42,11721632,1.3927,2.14,24.3,1,-0.135,1,7.36,83.64
2004-09-07,69.89,68.87,70.61,68.69,4175655,-1.4594,1.92,29.3,1,0.546,1,57.73,99.69
2004-09-08,68.87,69.29,69.86,68.05,10835149,0.6098,1.81,21.44,1,-0.252,1,16.05,118.62
2004-09-09,69.29,69.03,69.43,68.47,2099595,-0.3752,0.96,31.37,0,0.495,0,49.94,113.29
2004-09-10,69.03,69.45,70.26,68.0,665695,0.6084,2.26,11.06,1,-0.852,0,80.08,88.78
2004-09-13,69.45,69.5,71.15,69.25,1767085,0.072,1.9,25.78,1,-0.03,1,85.71,119.1
2004-09-14,69.5,69.14,71.3,67.7,18277862,-0.518,3.6,42.71,0,0.427,1,77.04,107.4
2004-09-15,69.14,67.08,69.93,67.05,2472072,-2.9795,2.88,18.18,0,-0.303,0,41.5,87.72
2004-09-16,67.08,66.33,67.13,66.21,7807835,-1.1181,0.92,26.86,1,0.022,1,90.27,83.21
2004-09-17,66.33,65.32,68.1,65.01,19315348,-1.5227,3.09,28.34,1,0.808,0,85.58,92.8
2004-09-20,65.32,65.46,66.89,63.57,17746007,0.2143,3.32,48.81,1,-0.711,0,51.92,95.11
2004-09-21,65.46,64.01,68.28,62.36,6241518,-2.2151,5.92,43.28,1,0.394,0,53.17,96.88
2004-09-22,64.01,62.39,64.68,61.96,6555580,-2.5309,2.72,30.69,1,-0.963,0,90.25,83.73
2004-09-23,62.39,62.43,63.27,61.98,9275521,0.0641,1.29,18.08,1,0.23,1,90.65,80.35
2004-09-24,62.43,61.04,62.94,60.34,9917491,-2.2265,2.6,32.27,1,0.757,0,80.22,93.09
2004-09-27,61.04,60.72,63.66,60.72,11914266,-0.5242,2.94,33.85,0,0.156,1,69.9,95.53
2004-09-28,60.72,60.98,62.73,60.44,7481819,0.4282,2.29,28.83,0,-0.044,0,23.52,109.89
2004-09-29,60.98,59.85,61.35,59.41,1745778,-1.8531,1.94,21.74,0,-0.609,1,67.83,114.38
2004-09-30,59.85,59.67,60.78,59.43,2583541,-0.3008,1.35,42.37,1,-0.462,1,20.15,89.48
2004-10-01,59.67,59.31,60.27,58.04,9899310,-0.6033,2.23,23.56,0,0.928,1,86.08,109.43
2004-10-04,59.31,62.55,63.71,58.39,7099453,5.4628,5.32,25.99,0,-0.555,1,5.99,103.45
2004-10-05,62.55,62.52,64.06,62.35,14596673,-0.048,1.71,23.41,0,-0.663,1,62.84,83.59
